Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2026-06-08 05:41:53 +0000,Back Extensions, 8,20.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Barbell Shoulder Press, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-20 04:14:11 +0000,Barbell Shoulder Press, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Barbell Shoulder Press, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Barbell Shoulder Press, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Bent Over Barbell Row, 8,60.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-20 04:14:11 +0000,Bent Over Barbell Row, 3,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Seated Back Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Seated Back Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-20 04:14:11 +0000,Seated Back Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Barbell Bench Press, 8,60.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-18 04:24:02 +0000,Barbell Bench Press, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Barbell Bench Press, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Close-Grip Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-18 04:24:02 +0000,Close-Grip Bench Press, 5,62.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Close-Grip Bench Press, 5,62.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Close-Grip Bench Press, 5,62.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Close-Grip Bench Press, 5,62.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Close-Grip Bench Press, 5,62.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Barbell Curl, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-18 04:24:02 +0000,Barbell Curl, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Barbell Curl, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Barbell Curl, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-18 04:24:02 +0000,Hammer Curls, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-18 04:24:02 +0000,Hammer Curls, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-18 04:24:02 +0000,Hammer Curls, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-17 05:29:42 +0000,Back Squat, 8,50.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-17 05:29:42 +0000,Back Squat, 5,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Back Squat, 5,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Back Squat, 5,80.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Romanian Deadlift, 8,62.5,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-17 05:29:42 +0000,Romanian Deadlift, 3,92.5,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-17 05:29:42 +0000,Romanian Deadlift, 3,102.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Romanian Deadlift, 3,102.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Leg Extension, 8,30.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-17 05:29:42 +0000,Leg Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Leg Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Leg Extension, 8,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Dumbbell Lunge, 5,22.5,0.0,0.0,0.0,0.0,false,, 4.0
2026-05-17 05:29:42 +0000,Dumbbell Lunge, 5,22.5,0.0,0.0,0.0,0.0,false,, 4.0
2026-05-17 05:29:42 +0000,Dumbbell Lunge, 5,22.5,0.0,0.0,0.0,0.0,false,, 4.0
2026-05-17 05:29:42 +0000,Cable Pull Through, 4,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Cable Pull Through, 4,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Cable Pull Through, 4,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Cable Pull Through, 4,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-17 05:29:42 +0000,Cable Pull Through, 4,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Barbell Shoulder Press, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-16 05:12:18 +0000,Barbell Shoulder Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Barbell Shoulder Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Barbell Shoulder Press, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Bent Over Barbell Row, 8,42.5,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-16 05:12:18 +0000,Bent Over Barbell Row, 3,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Bent Over Barbell Row, 3,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Dumbbell Rear Delt Raise, 4,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-16 05:12:18 +0000,Dumbbell Rear Delt Raise, 4,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-16 05:12:18 +0000,Dumbbell Rear Delt Raise, 4,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-16 05:12:18 +0000,Back Extensions, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Back Extensions, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Back Extensions, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Back Extensions, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-16 05:12:18 +0000,Back Extensions, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Barbell Incline Bench Press, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-08 14:19:04 +0000,Barbell Incline Bench Press, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Barbell Incline Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Barbell Incline Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Barbell Curl, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Barbell Curl, 5,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Barbell Curl, 6,38.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Barbell Curl, 8,38.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Row, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-08 14:19:04 +0000,Cable Row, 8,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Row, 8,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Row, 8,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Row, 8,68.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Rope Tricep Extension, 5,24.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Rope Tricep Extension, 5,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Rope Tricep Extension, 8,34.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Cable Rope Tricep Extension, 8,34.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Crunches, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Crunches, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Crunches, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Crunches, 20,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Push Up, 16,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Push Up, 18,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Push Up, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Push Up, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-08 14:19:04 +0000,Push Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Front Squat, 8,32.5,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-06 04:03:27 +0000,Front Squat, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Front Squat, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Front Squat, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Romanian Deadlift, 8,55.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-06 04:03:27 +0000,Romanian Deadlift, 3,95.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-06 04:03:27 +0000,Romanian Deadlift, 5,95.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Romanian Deadlift, 5,95.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Cable Pull Through, 7,28.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Cable Pull Through, 7,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Cable Pull Through, 7,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Dumbbell Squat, 10,17.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-06 04:03:27 +0000,Dumbbell Squat, 10,17.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-06 04:03:27 +0000,Dumbbell Squat, 10,17.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-06 04:03:27 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-06 04:03:27 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Barbell Bench Press, 10,42.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Barbell Bench Press, 10,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Barbell Bench Press, 10,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Barbell Bench Press, 10,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Seated Barbell Shoulder Press, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-05-04 04:10:01 +0000,Seated Barbell Shoulder Press, 7,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Seated Barbell Shoulder Press, 7,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Seated Barbell Shoulder Press, 7,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Dumbbell Rear Delt Raise, 4,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-04 04:10:01 +0000,Dumbbell Rear Delt Raise, 4,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-04 04:10:01 +0000,Dumbbell Rear Delt Raise, 4,12.5,0.0,0.0,0.0,0.0,false,, 2.0
2026-05-04 04:10:01 +0000,Leg Raise, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Leg Raise, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Leg Raise, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Leg Raise, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-05-04 04:10:01 +0000,Leg Raise, 13,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Barbell Incline Bench Press, 8,42.5,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-25 05:03:53 +0000,Barbell Incline Bench Press, 3,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Barbell Incline Bench Press, 4,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Barbell Incline Bench Press, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Pull Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Dumbbell Shoulder Press, 4,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-25 05:03:53 +0000,Dumbbell Shoulder Press, 4,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-25 05:03:53 +0000,Dumbbell Shoulder Press, 4,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-25 05:03:53 +0000,Dumbbell Shoulder Press, 4,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-25 05:03:53 +0000,Cable Rope Tricep Extension, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-25 05:03:53 +0000,Cable Rope Tricep Extension, 10,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Cable Rope Tricep Extension, 10,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Cable Rope Tricep Extension, 10,32.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Machine Fly, 6,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-25 05:03:53 +0000,Machine Fly, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Machine Fly, 8,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-25 05:03:53 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Deadlift, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Deadlift, 5,90.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Deadlift, 8,100.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Deadlift, 8,100.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Cable Pull Through, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Cable Pull Through, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Cable Pull Through, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Cable Pull Through, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Cable Pull Through, 5,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Dumbbell Squat, 5,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-08 04:08:26 +0000,Dumbbell Squat, 5,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-08 04:08:26 +0000,Dumbbell Squat, 5,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-08 04:08:26 +0000,Leg Extension, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Leg Extension, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Leg Extension, 12,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Leg Extension, 12,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Leg Press, 8,120.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-08 04:08:26 +0000,Leg Press, 3,180.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-08 04:08:26 +0000,Leg Press, 5,200.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-08 04:08:26 +0000,Leg Press, 5,200.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Chin Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Dumbbell Shoulder Press, 7,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-06 09:23:42 +0000,Dumbbell Shoulder Press, 6,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-06 09:23:42 +0000,Dumbbell Shoulder Press, 3,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-06 09:23:42 +0000,Dumbbell Shoulder Press, 8,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-06 09:23:42 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-06 09:23:42 +0000,Russian Twist, 10,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-06 09:23:42 +0000,Russian Twist, 10,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-06 09:23:42 +0000,Russian Twist, 10,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-04 05:58:04 +0000,Back Squat, 5,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Back Squat, 5,75.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Back Squat, 4,87.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Back Squat, 5,87.5,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Good Morning, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-04 05:58:04 +0000,Good Morning, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Good Morning, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Good Morning, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Good Morning, 5,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Leg Extension, 8,30.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-04 05:58:04 +0000,Leg Extension, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Leg Extension, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Leg Extension, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Leg Extension, 6,50.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Standing Machine Calf Press, 6,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Standing Machine Calf Press, 6,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Standing Machine Calf Press, 6,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Standing Machine Calf Press, 6,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Sit Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Sit Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Sit Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Sit Up, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-04 05:58:04 +0000,Plank, 0,0.0,61.0,0.0,0.0,0.0,false,, 0.0
2026-04-04 05:58:04 +0000,Plank, 0,0.0,74.0,0.0,0.0,0.0,false,, 0.0
2026-04-04 05:58:04 +0000,Plank, 0,0.0,88.0,0.0,0.0,0.0,false,, 0.0
2026-04-04 05:58:04 +0000,Plank, 0,0.0,88.0,0.0,0.0,0.0,false,, 0.0
2026-04-02 11:30:04 +0000,Dumbbell Row, 8,24.0,0.0,0.0,0.0,0.0,true,, 2.0
2026-04-02 11:30:04 +0000,Dumbbell Row, 7,35.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Dumbbell Row, 7,35.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Dumbbell Bench Press, 5,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Dumbbell Bench Press, 5,26.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Dumbbell Bench Press, 8,28.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Dumbbell Bench Press, 6,28.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Hammer Curls, 4,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Hammer Curls, 4,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Hammer Curls, 4,22.0,0.0,0.0,0.0,0.0,false,, 2.0
2026-04-02 11:30:04 +0000,Skullcrusher, 8,18.0,0.0,0.0,0.0,0.0,true,, 1.0
2026-04-02 11:30:04 +0000,Skullcrusher, 9,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-02 11:30:04 +0000,Skullcrusher, 9,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-02 11:30:04 +0000,Skullcrusher, 9,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-02 11:30:04 +0000,Skullcrusher, 9,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-02 11:30:04 +0000,Back Extensions, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-02 11:30:04 +0000,Back Extensions, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-02 11:30:04 +0000,Back Extensions, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2026-04-02 11:30:04 +0000,Back Extensions, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
